CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
12825,ANIKET RANJAN,28,PURVI CHAMPARAN,BIHAR,IND,6,Graduate,3668500.0,0.6382,0.073,1,5,3,0.0181,7,0,M,0,2058.0,0.0021
12828,SHEKH SERAJ,25,PURVI CHAMPARAN,BIHAR,Akhil Bhartiya Apna Dal,1,10th Pass,115500.0,0.6382,0.073,1,5,1,0.0181,7,0,M,0,4378.0,0.0044
12089,RADHA MOHAN SINGH,69,PURVI CHAMPARAN,BIHAR,BJP,1,Graduate,32569000.2,0.6382,0.073,3,1,3,0.0181,7,0,M,1,577787.0,0.5781000000000001
12092,PRADIP SINGH,39,PURVI CHAMPARAN,BIHAR,IND,2,Literate,10419100.0,0.6382,0.073,1,4,0,0.0181,7,0,M,0,6884.0,0.0069
12095,PARASNATH RAM,42,PURVI CHAMPARAN,BIHAR,Janata Party,1,12th Pass,5000.0,0.6382,0.073,1,3,2,0.0181,7,0,M,0,1812.0,0.0018
12814,SHATRUGHNA TIWARY,59,PURVI CHAMPARAN,BIHAR,Bajjikanchal Vikas Party,1,8th Pass,87550034.0,0.6382,0.073,1,2,0,0.0181,7,0,M,0,4704.0,0.0047
12819,SATYAM YADAV,30,PURVI CHAMPARAN,BIHAR,Bahujan Nyay Dal,1,8th Pass,2517596.0,0.6382,0.073,1,4,0,0.0181,7,0,M,0,17741.0,0.0178
12823,RAMCHANDRA SAH,69,PURVI CHAMPARAN,BIHAR,Rashtriya Jansambhavna Party,0,10th Pass,1334000.0,0.6382,0.073,1,1,1,0.0181,7,0,M,0,6402.0,0.0064
12826,RANDHIR KUMAR TIWARI,31,PURVI CHAMPARAN,BIHAR,Asli Deshi Party,0,10th Pass,1992480.0,0.6382,0.073,1,4,1,0.0181,7,0,M,0,1406.0,0.0014000000000000002
12829,MANOJ TIWARI,39,PURVI CHAMPARAN,BIHAR,IND,0,10th Pass,1464000.0,0.6382,0.073,1,4,1,0.0181,7,0,M,0,1840.0,0.0018
12090,AAKASH KUMAR,27,PURVI CHAMPARAN,BIHAR,Rashtriya Lok Samta Party,0,12th Pass,25867226.0,0.6382,0.073,2,5,2,0.0181,7,0,M,0,284139.0,0.2843
12093,SACHIN PASWAN,60,PURVI CHAMPARAN,BIHAR,Rashtriya Hind Sena,1,8th Pass,2597200.0,0.6382,0.073,1,1,0,0.0181,7,0,M,0,12080.0,0.0121
12096,VINAY KUMAR SRIVASTAVA,38,PURVI CHAMPARAN,BIHAR,Rashtriya Samta Party (Secular),0,12th Pass,14835935.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,2343.0,0.0023
12815,DEVENDRA SINGH,35,PURVI CHAMPARAN,BIHAR,Rashtriya Sarvjan Vikas Party,1,12th Pass,53070135.0,0.6382,0.073,1,4,2,0.0181,7,0,M,0,1914.0,0.0019
12820,PARASNATH PANDEY,59,PURVI CHAMPARAN,BIHAR,Janvadi Party(Socialist),1,Graduate,2300000.0,0.6382,0.073,1,2,3,0.0181,7,0,M,0,1793.0,0.0018
12824,DINESH SAHANI,34,PURVI CHAMPARAN,BIHAR,Rashtriya mahan Gantantra Party,0,Literate,2230000.0,0.6382,0.073,1,4,0,0.0181,7,0,M,0,9311.0,0.009300000000000001
12827,MOHAMMAD AJMER ALAM,35,PURVI CHAMPARAN,BIHAR,IND,0,Post Graduate,2481716.0,0.6382,0.073,1,4,4,0.0181,7,0,M,0,6051.0,0.0061
11915,NAIMISH PRATAP NARAYAN SINGH,41,RAE BARELI,UTTAR PRADESH,IND,0,Graduate,5348856.14,0.6972,0.147,1,3,3,0.0121,7,0,M,0,1765.0,0.0018
11923,SARTAJ KHAN,46,RAE BARELI,UTTAR PRADESH,IND,0,8th Pass,4685105.0,0.6972,0.147,1,3,0,0.0121,7,0,M,0,3333.0,0.0034999999999999996
11485,RAMESHVAR,40,RAE BARELI,UTTAR PRADESH,Sabka Dal United,0,8th Pass,1434563.0,0.6972,0.147,1,3,0,0.0121,7,0,M,0,2119.0,0.0022
11248,HORI LAL,61,RAE BARELI,UTTAR PRADESH,Pragatisheel Samaj Party,0,Graduate Professional,928500.0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,3296.0,0.0034000000000000002
11489,PRAMOD KUREEL,52,RAE BARELI,UTTAR PRADESH,IND,0,Post Graduate,395000.0,0.6972,0.147,1,2,4,0.0121,7,0,M,0,3459.0,0.0036
11917,PRAMENDRA KUMAR,40,RAE BARELI,UTTAR PRADESH,IND,0,Post Graduate,5795853.0,0.6972,0.147,1,3,4,0.0121,7,0,M,0,2888.0,0.003
11486,VIJAY BAHADUR SINGH,64,RAE BARELI,UTTAR PRADESH,IND,0,12th Pass,5265060.0,0.6972,0.147,1,1,2,0.0121,7,0,M,0,2814.0,0.0029
11249,DINESH PRATAP SINGH,51,RAE BARELI,UTTAR PRADESH,BJP,3,Graduate,28703444.0,0.6972,0.147,3,2,3,0.0121,7,0,M,0,367740.0,0.3836
11491,KIRAN CHAUDHARY,42,RAE BARELI,UTTAR PRADESH,Bahujan Mukti Party,0,Graduate,-76487.0,0.6972,0.147,1,3,3,0.0121,7,0,F,0,2651.0,0.0028000000000000004
11072,SONIA GANDHI,72,RAE BARELI,UTTAR PRADESH,INC,1,Others,118263916.0,0.6972,0.147,3,1,0,0.0121,7,0,F,1,534918.0,0.5579999999999999
11909,ASHOK PRATAP MAURYA,53,RAE BARELI,UTTAR PRADESH,Aajad Bharat Party (Democratic),2,Post Graduate,4065882.0,0.6972,0.147,1,2,4,0.0121,7,0,M,0,9459.0,0.0099
11920,RAM NARAYAN,56,RAE BARELI,UTTAR PRADESH,Voters Party International,0,Graduate,7595000.0,0.6972,0.147,1,2,3,0.0121,7,0,M,0,1728.0,0.0018
11251,SUNEEL KUMAR S/O ANJANI KUMAR,33,RAE BARELI,UTTAR PRADESH,Peace Party,0,Post Graduate,1570600.0,0.6972,0.147,1,4,4,0.0121,7,0,M,0,1771.0,0.0018
11487,SURENDRA BAHADUR SINGH,69,RAE BARELI,UTTAR PRADESH,IND,0,Post Graduate,138159191.0,0.6972,0.147,1,1,4,0.0121,7,0,M,0,8058.0,0.0084
11494,RAM SINGH,46,RAE BARELI,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Graduate,3837420.0,0.6972,0.147,1,3,3,0.0121,7,0,M,0,2305.0,0.0024
10378,B. VENKANA GOUDA NAYAKA,37,RAICHUR,KARNATAKA,BSP,0,Graduate Professional,1706000.0,0.7559999999999999,0.051,3,4,3,0.0143,2,0,M,0,13830.0,0.0123
10379,NIRANJAN NAYAK,30,RAICHUR,KARNATAKA,Uttama Prajaakeeya Party,0,Graduate Professional,13000.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,7833.0,0.006999999999999999
7255,RAJA AMARESHWARA NAIK,62,RAICHUR,KARNATAKA,BJP,0,Graduate Professional,29959843.0,0.7559999999999999,0.051,3,1,3,0.0143,2,0,M,1,598337.0,0.5321
7035,B. V NAIK,53,RAICHUR,KARNATAKA,INC,1,Graduate Professional,95426329.0,0.7559999999999999,0.051,3,2,3,0.0143,2,0,M,0,480621.0,0.4275
10380,K. SOMASHEKHAR YADAGIRI,54,RAICHUR,KARNATAKA,SUCI(C),0,12th Pass,631854.0,0.7559999999999999,0.051,1,2,2,0.0143,2,0,M,0,8843.0,0.0079
8756,GAJENDRA PARSHURAM TURBADKAR,50,RAIGAD,MAHARASHTRA,Kranti Kari Jai Hind Sena,0,12th Pass,-8302.0,0.8291,0.08800000000000001,1,2,2,0.0047,4,0,M,0,2192.0,0.0021
10745,GHAG SANJAY ARJUN,47,RAIGAD,MAHARASHTRA,IND,3,10th Pass,18314480.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,1417.0,0.0014000000000000002
10748,YOGESH KADAM,29,RAIGAD,MAHARASHTRA,IND,0,12th Pass,36900.0,0.8291,0.08800000000000001,1,5,2,0.0047,4,0,M,0,1476.0,0.0014000000000000002
10751,SUBHASH JANARDAN PATIL,50,RAIGAD,MAHARASHTRA,IND,0,10th Pass,2862500.0,0.8291,0.08800000000000001,1,2,1,0.0047,4,0,M,0,12265.0,0.012
7774,NATHURAM BHAGURAM HATE,58,RAIGAD,MAHARASHTRA,Bahujan Mukti Party,0,10th Pass,8306178.0,0.8291,0.08800000000000001,1,2,1,0.0047,4,0,M,0,1441.0,0.0014000000000000002
8757,PRAKASH SAKHARAM KALKE,34,RAIGAD,MAHARASHTRA,Bhartiya Kisan Party,0,Post Graduate,3785816.0,0.8291,0.08800000000000001,1,4,4,0.0047,4,0,M,0,823.0,0.0008
10746,MADHUKAR MAHADEV KHAMKAR,42,RAIGAD,MAHARASHTRA,IND,0,10th Pass,1938900.0,0.8291,0.08800000000000001,1,3,1,0.0047,4,0,M,0,1049.0,0.001
10749,SUNIL PANDURANG TATKARE,43,RAIGAD,MAHARASHTRA,IND,0,8th Pass,100909.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,4126.0,0.004
7772,ANANT GANGARAM GEETE,67,RAIGAD,MAHARASHTRA,SHS,0,10th Pass,33080842.0,0.8291,0.08800000000000001,2,1,1,0.0047,4,0,M,0,455530.0,0.44420000000000004
8753,SUMAN BHASKAR KOLI,61,RAIGAD,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,5th Pass,10523377.0,0.8291,0.08800000000000001,1,1,0,0.0047,4,0,F,0,23196.0,0.0226
10744,AVINASH VASANT PATIL,53,RAIGAD,MAHARASHTRA,IND,0,5th Pass,4000.0,0.8291,0.08800000000000001,1,2,0,0.0047,4,0,M,0,4689.0,0.0046
10747,MUNAFAR JAINUBHIDIN CHOUDHARY,44,RAIGAD,MAHARASHTRA,IND,0,5th Pass,595000.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,1215.0,0.0012
10750,SUNIL SAKHARAM TATKARE,43,RAIGAD,MAHARASHTRA,IND,0,8th Pass,766988.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,9752.0,0.0095
7994,MILIND BHAGURAM SALVI,61,RAIGAD,MAHARASHTRA,BSP,2,8th Pass,3960000.0,0.8291,0.08800000000000001,3,1,0,0.0047,4,0,M,0,6356.0,0.0062
7773,TATKARE SUNIL DATTATRAY,64,RAIGAD,MAHARASHTRA,NCP,0,Others,124266204.0,0.8291,0.08800000000000001,3,1,0,0.0047,4,0,M,1,486968.0,0.47490000000000004
5110,RAJU PAUL,30,RAIGANJ,WEST BENGAL,IND,2,10th Pass,980000.0,0.7708,0.077,1,4,1,-0.0155,7,0,M,0,2638.0,0.0021
7229,DEEPA DASMUNSI,58,RAIGANJ,WEST BENGAL,INC,4,Post Graduate,15615375.0,0.7708,0.077,3,2,4,-0.0155,7,0,F,0,83662.0,0.0655
7232,AKIK HOSSAIN CHOWDHURY,48,RAIGANJ,WEST BENGAL,Kamatapur Peoples Party (United),0,Graduate,1065000.0,0.7708,0.077,1,3,3,-0.0155,7,0,M,0,2959.0,0.0023
10549,CHURKA MURMU,63,RAIGANJ,WEST BENGAL,BSP,0,12th Pass,17307942.0,0.7708,0.077,3,1,2,-0.0155,7,0,M,0,4091.0,0.0032
7235,ADVOCATE ANJAY DEBSARMA,38,RAIGANJ,WEST BENGAL,IND,0,Post Graduate,706000.0,0.7708,0.077,1,4,4,-0.0155,7,0,M,0,2371.0,0.0019
5121,SUJAN KRISHNA PAUL,40,RAIGANJ,WEST BENGAL,SUCI(C),1,Graduate,485636.0,0.7708,0.077,1,3,3,-0.0155,7,0,M,0,1632.0,0.0013000000000000002
7238,MD. SAHAJAN BADSHA,34,RAIGANJ,WEST BENGAL,IND,0,Others,57678.0,0.7708,0.077,1,4,0,-0.0155,7,0,M,0,5054.0,0.004
7230,DEBASREE CHAUDHURI,48,RAIGANJ,WEST BENGAL,BJP,2,Post Graduate,5315707.0,0.7708,0.077,3,3,4,-0.0155,7,0,F,1,511652.0,0.4006
7233,LAKSHMAN MURMU,30,RAIGANJ,WEST BENGAL,Ambedkarite Party of India,0,12th Pass,377482.0,0.7708,0.077,1,4,2,-0.0155,7,0,M,0,3269.0,0.0026000000000000003
7236,KUMARESH SARKAR,44,RAIGANJ,WEST BENGAL,IND,0,10th Pass,418000.0,0.7708,0.077,1,3,1,-0.0155,7,0,M,0,3163.0,0.0025
7228,AGARWAL KANAIALAL,64,RAIGANJ,WEST BENGAL,AITC,4,Post Graduate,20695117.0,0.7708,0.077,3,1,4,-0.0155,7,0,M,0,451078.0,0.3532
7231,MD. SALIM,61,RAIGANJ,WEST BENGAL,CPI(M),1,Post Graduate,9070296.0,0.7708,0.077,3,1,4,-0.0155,7,0,M,0,182035.0,0.14250000000000002
7234,SANTHAPAN HASDAK,43,RAIGANJ,WEST BENGAL,JMM,0,Post Graduate,556386.0,0.7708,0.077,2,3,4,-0.0155,7,0,M,0,2831.0,0.0022
7237,BINOY KUMAR DAS,72,RAIGANJ,WEST BENGAL,IND,0,Graduate,188788000.0,0.7708,0.077,1,1,3,-0.0155,7,0,M,0,6925.0,0.0054
7496,GOMATI,43,RAIGARH,CHHATTISGARH,BJP,0,12th Pass,7043539.0,0.7104,0.02,3,3,2,0.0209,3,0,F,1,658335.0,0.4876
7499,RAVISHANKAR SIDAR,29,RAIGARH,CHHATTISGARH,Ambedkarite Party of India,0,10th Pass,4000.0,0.7104,0.02,1,5,1,0.0209,3,0,M,0,4006.0,0.003
9486,VIR KUMAR TIGGA,41,RAIGARH,CHHATTISGARH,Bahujan Mukti Party,0,12th Pass,532300.0,0.7104,0.02,1,3,2,0.0209,3,0,M,0,2835.0,0.0021
9489,PRAKSH KUMAR URAON,35,RAIGARH,CHHATTISGARH,IND,0,8th Pass,520800.0,0.7104,0.02,1,4,0,0.0209,3,0,M,0,10162.0,0.0075
8204,TARIKA TARANGINI URAON,39,RAIGARH,CHHATTISGARH,IND,1,12th Pass,300401663.0,0.7104,0.02,1,4,2,0.0209,3,0,F,0,5713.0,0.0042
7497,JAI SINGH SIDAR,42,RAIGARH,CHHATTISGARH,Gondvana Gantantra Party,0,8th Pass,1655057.0,0.7104,0.02,1,3,0,0.0209,3,0,M,0,2545.0,0.0019
9487,JYOTI BHAGAT,37,RAIGARH,CHHATTISGARH,Kisan Mazdoor Sangharsh Party,0,12th Pass,250000.0,0.7104,0.02,1,4,2,0.0209,3,0,F,0,1854.0,0.0014000000000000002
9490,AMRIT TIRKEY,42,RAIGARH,CHHATTISGARH,Pragatishil Samajwadi Party (Lohia),0,10th Pass,600000.0,0.7104,0.02,1,3,1,0.0209,3,0,M,0,8887.0,0.006600000000000001
8205,KRIPASHANKAR BHAGAT,44,RAIGARH,CHHATTISGARH,Bhartiya Tribal Party,0,Post Graduate,7403120.0,0.7104,0.02,1,3,4,0.0209,3,0,M,0,2591.0,0.0019
7495,LALJEET SINGH RATHIYA,42,RAIGARH,CHHATTISGARH,INC,1,Post Graduate,5174123.0,0.7104,0.02,3,3,4,0.0209,3,0,M,0,592308.0,0.4387
7498,INNOCENT KUJUR,58,RAIGARH,CHHATTISGARH,BSP,0,Graduate,6216000.0,0.7104,0.02,3,2,3,0.0209,3,0,M,0,26596.0,0.0197
9485,NAVAL KISHOR RATHIYA,29,RAIGARH,CHHATTISGARH,IND,0,Graduate Professional,174000.0,0.7104,0.02,1,5,3,0.0209,3,0,M,0,9560.0,0.0070999999999999995
9488,TEJRAM SIDAR,50,RAIGARH,CHHATTISGARH,IND,0,10th Pass,990000.0,0.7104,0.02,1,2,1,0.0209,3,0,M,0,5656.0,0.0042
9491,VIJAY LAKARA,39,RAIGARH,CHHATTISGARH,SHS,0,10th Pass,335025.0,0.7104,0.02,2,4,1,0.0209,3,0,M,0,3347.0,0.0025
7502,SUNIL KUMAR SONI,57,RAIPUR,CHHATTISGARH,BJP,0,Graduate,43585912.0,0.7104,0.02,3,2,3,0.0209,3,0,M,1,837902.0,0.6001
7816,SANJU KUMAR YADAV,35,RAIPUR,CHHATTISGARH,IND,0,10th Pass,22131.0,0.7104,0.02,1,4,1,0.0209,3,0,M,0,1661.0,0.0012
8198,CHHABI LAL KANWAR,40,RAIPUR,CHHATTISGARH,Bhartiya Shakti Chetna Party,0,12th Pass,8354152.0,0.7104,0.02,1,3,2,0.0209,3,0,M,0,817.0,0.0006
7819,DEVKI DUBEY,51,RAIPUR,CHHATTISGARH,RPI(A),0,10th Pass,2450000.0,0.7104,0.02,1,2,1,0.0209,3,0,F,0,788.0,0.0006
8201,RAMKRISHNA VERMA,60,RAIPUR,CHHATTISGARH,IND,0,8th Pass,15000.0,0.7104,0.02,1,1,0,0.0209,3,0,M,0,672.0,0.0005
9492,MANISH SHRIVASTAV,45,RAIPUR,CHHATTISGARH,IND,0,12th Pass,1723395.0,0.7104,0.02,1,3,2,0.0209,3,0,M,0,4035.0,0.0029
9495,VIJAY KUMAR KURRE,36,RAIPUR,CHHATTISGARH,Rashtriya Jansabha Party,0,12th Pass,330400.0,0.7104,0.02,1,4,2,0.0209,3,0,M,0,1744.0,0.0012
7822,SANTOSH KUMAR YADU,29,RAIPUR,CHHATTISGARH,SHS,0,12th Pass,921000.0,0.7104,0.02,2,5,2,0.0209,3,0,M,0,9690.0,0.0069
7500,DEVENDRA KUMAR PATIL,37,RAIPUR,CHHATTISGARH,SUCI(C),0,Graduate,24000.0,0.7104,0.02,1,4,3,0.0209,3,0,M,0,1469.0,0.0011
7503,RUPESH SAHU,38,RAIPUR,CHHATTISGARH,IND,0,10th Pass,202000.0,0.7104,0.02,1,4,1,0.0209,3,0,M,0,473.0,0.0003
8196,PRAVIN JAIN,54,RAIPUR,CHHATTISGARH,IND,0,10th Pass,28317912.0,0.7104,0.02,1,2,1,0.0209,3,0,M,0,1936.0,0.0014000000000000002
7817,SHAILENDRA KUMAR BANJARE,42,RAIPUR,CHHATTISGARH,Shakti Sena (Bharat Desh),0,Post Graduate,605161000.0,0.7104,0.02,1,3,4,0.0209,3,0,M,0,2802.0,0.002
8199,KHILESH KUMAR SAHU,29,RAIPUR,CHHATTISGARH,BSP,0,12th Pass,3738564.0,0.7104,0.02,3,5,2,0.0209,3,0,M,0,10597.0,0.0076
7820,PRITESH PANDEY,25,RAIPUR,CHHATTISGARH,IND,0,Post Graduate,383800.0,0.7104,0.02,1,5,4,0.0209,3,0,M,0,3829.0,0.0027
8202,AJAY CHAKOLE,50,RAIPUR,CHHATTISGARH,Gondvana Gantantra Party,0,Graduate,35914072.0,0.7104,0.02,1,2,3,0.0209,3,0,M,0,4422.0,0.0032
9493,SANTOSH SAHU,29,RAIPUR,CHHATTISGARH,IND,0,Graduate,-18420.0,0.7104,0.02,1,5,3,0.0209,3,0,M,0,1590.0,0.0011
9496,NAVIN GUPTA,47,RAIPUR,CHHATTISGARH,IND,0,10th Pass,50716011.0,0.7104,0.02,1,3,1,0.0209,3,0,M,0,5676.0,0.0040999999999999995
7501,PRAMOD DUBEY,53,RAIPUR,CHHATTISGARH,INC,0,Post Graduate,56083007.5,0.7104,0.02,3,2,4,0.0209,3,0,M,0,489664.0,0.3507
7815,BANMALI CHHURA,36,RAIPUR,CHHATTISGARH,Bharatiya Bahujan Party,0,12th Pass,172800.0,0.7104,0.02,1,4,2,0.0209,3,0,M,0,1069.0,0.0008
8197,DR. YOGITA BAJPAI,49,RAIPUR,CHHATTISGARH,Sarvodaya Bharat Party,0,Doctorate,3844998.0,0.7104,0.02,1,3,5,0.0209,3,0,F,0,1210.0,0.0009
7818,TAMESHWAR SAHU,28,RAIPUR,CHHATTISGARH,Bhartiya Kisan Party,0,5th Pass,3379500.0,0.7104,0.02,1,5,0,0.0209,3,0,M,0,762.0,0.0005
8200,TARJAN JANGDE,48,RAIPUR,CHHATTISGARH,IND,0,12th Pass,2300000.0,0.7104,0.02,1,3,2,0.0209,3,0,M,0,6301.0,0.0045000000000000005
9494,RAMDYAL DAHARIYA,60,RAIPUR,CHHATTISGARH,IND,0,8th Pass,2069118.0,0.7104,0.02,1,1,0,0.0209,3,0,M,0,467.0,0.0003
7821,IKRAM SAIFI,52,RAIPUR,CHHATTISGARH,Ambedkarite Party of India,0,Literate,52904690.0,0.7104,0.02,1,2,0,0.0209,3,0,M,0,1495.0,0.0011
8203,SHANKAR LAL VARDANI,54,RAIPUR,CHHATTISGARH,IND,0,Illiterate,335000.0,0.7104,0.02,1,2,0,0.0209,3,0,M,0,887.0,0.0006
5031,PARAVASTHU SATYA GOPINATH DAS,48,RAJAHMUNDRY,ANDHRA PRADESH,BJP,0,12th Pass,3939990.0,0.674,0.046,3,3,2,0.0524,1,0,M,0,12334.0,0.0099
6228,BANDARU RAJESWARA RAO,59,RAJAHMUNDRY,ANDHRA PRADESH,Jana Jagruti Party,0,5th Pass,205700.0,0.674,0.046,1,2,0,0.0524,1,0,M,0,1035.0,0.0008
4680,MEDA SRINIVASA RAO,50,RAJAHMUNDRY,ANDHRA PRADESH,Rashtriya Praja Congress (Secular),2,Post Graduate,35430000.0,0.674,0.046,1,2,4,0.0524,1,0,M,0,996.0,0.0008
5032,SRINIVASA RAO SANGISETTI,50,RAJAHMUNDRY,ANDHRA PRADESH,Pyramid Party of India,0,Illiterate,6635000.0,0.674,0.046,1,2,0,0.0524,1,0,M,0,1161.0,0.0009
6226,GEDDAM DAVID NELSON BABU,60,RAJAHMUNDRY,ANDHRA PRADESH,Ambedkarite Party of India,1,Post Graduate,4260544.0,0.674,0.046,1,1,4,0.0524,1,0,M,0,1757.0,0.0014000000000000002
4727,MARGANI BHARAT RAM,36,RAJAHMUNDRY,ANDHRA PRADESH,YSRCP,2,Graduate,438765228.0,0.674,0.046,2,4,3,0.0524,1,0,M,1,582024.0,0.46549999999999997
5030,NALLURI VIJAYA SRINIVASA RAO,55,RAJAHMUNDRY,ANDHRA PRADESH,INC,0,12th Pass,301007.0,0.674,0.046,3,2,2,0.0524,1,0,M,0,12725.0,0.0102
6227,VENU KOLLAPU,41,RAJAHMUNDRY,ANDHRA PRADESH,IND,1,Graduate,430000.0,0.674,0.046,1,3,3,0.0524,1,0,M,0,2869.0,0.0023
4679,ROOPA RAMMOHAN MAGANTI,45,RAJAHMUNDRY,ANDHRA PRADESH,TDP,0,Graduate,106973965.0,0.674,0.046,2,3,3,0.0524,1,0,F,0,460390.0,0.3682
6224,AKULA SATYANARAYANA,55,RAJAHMUNDRY,ANDHRA PRADESH,Janasena Party,0,Post Graduate,211970193.0,0.674,0.046,1,2,4,0.0524,1,0,M,0,155807.0,0.12460000000000002
4728,KURUVELLA BHANU CHANDAR,34,RAJAHMUNDRY,ANDHRA PRADESH,IND,0,10th Pass,40000.0,0.674,0.046,1,4,1,0.0524,1,0,M,0,1242.0,0.001
5063,PASUPULETI VENKATARAMANA,42,RAJAMPET,ANDHRA PRADESH,IND,0,Post Graduate,595000.0,0.674,0.046,1,3,4,0.0524,1,0,M,0,3821.0,0.0031
5067,M.SHAJAHAN BASHA,48,RAJAMPET,ANDHRA PRADESH,INC,2,10th Pass,21800500.0,0.674,0.046,3,3,1,0.0524,1,0,M,0,21150.0,0.0173
7205,NARESH KUMAR POOJALA,25,RAJAMPET,ANDHRA PRADESH,IND,0,Others,73786.0,0.674,0.046,1,5,0,0.0524,1,0,M,0,1768.0,0.0014000000000000002
6285,KHADER VALLI SHAIK,35,RAJAMPET,ANDHRA PRADESH,IUML,0,10th Pass,25204000.0,0.674,0.046,2,4,1,0.0524,1,0,M,0,1557.0,0.0013000000000000002
5065,MUKRAM SYED,42,RAJAMPET,ANDHRA PRADESH,Janasena Party,0,10th Pass,-600000.0,0.674,0.046,1,3,1,0.0524,1,0,M,0,702211.0,0.5735
5068,ASADI VENKATADRI,61,RAJAMPET,ANDHRA PRADESH,Rashtriya Krantikari Samajwadi Party,0,12th Pass,770000.0,0.674,0.046,1,1,2,0.0524,1,0,M,0,3460.0,0.0028000000000000004
6288,KARIMULLA KHAN PATTAN,40,RAJAMPET,ANDHRA PRADESH,Navataram Party,0,Post Graduate,1677823.0,0.674,0.046,1,3,4,0.0524,1,0,M,0,1135.0,0.0009
5066,D.A. SATHYA PRABHA,68,RAJAMPET,ANDHRA PRADESH,TDP,0,12th Pass,1611558031.0,0.674,0.046,2,1,2,0.0524,1,0,F,0,433927.0,0.3544
4626,P.V.MIDHUN REDDY,42,RAJAMPET,ANDHRA PRADESH,YSRCP,3,Post Graduate,459612224.0,0.674,0.046,2,3,4,0.0524,1,0,M,1,702211.0,0.5735
12255,DIVYENDRA DUBEY ADVOCATE,34,RAJGARH,MADHYA PRADESH,IND,0,Graduate Professional,1520026.0,0.7063,0.053,1,4,3,0.0943,4,0,M,0,4155.0,0.0033000000000000004
12624,SUSHEEL KUMAR PRASAD,60,RAJGARH,MADHYA PRADESH,Bhartiya Amrit Party,1,Doctorate,127613500.0,0.7063,0.053,1,1,5,0.0943,4,0,M,0,1248.0,0.001
12628,MONA SUSTANI,50,RAJGARH,MADHYA PRADESH,INC,0,Graduate,17820693.0,0.7063,0.053,3,2,3,0.0943,4,0,F,0,392805.0,0.31170000000000003
12632,PARVAT SINGH,60,RAJGARH,MADHYA PRADESH,Ambedkarite Party of India,0,Post Graduate,56000.0,0.7063,0.053,1,1,4,0.0943,4,0,M,0,4086.0,0.0032
12252,MUKESH KUMAR DANGI,29,RAJGARH,MADHYA PRADESH,SHS,0,5th Pass,1282699.0,0.7063,0.053,2,5,0,0.0943,4,0,M,0,1978.0,0.0016
12625,SANTOSH RAO,40,RAJGARH,MADHYA PRADESH,IND,0,5th Pass,245000.0,0.7063,0.053,1,3,0,0.0943,4,0,M,0,4770.0,0.0038
12629,IMAMUDDIN KHAN,64,RAJGARH,MADHYA PRADESH,IND,0,Graduate,1312130.0,0.7063,0.053,1,1,3,0.0943,4,0,M,0,3707.0,0.0029
12253,RODMAL NAGAR,58,RAJGARH,MADHYA PRADESH,BJP,0,Graduate,36276933.0,0.7063,0.053,3,2,3,0.0943,4,0,M,1,823824.0,0.6537000000000001
12623,JAGDEESH SINGH PARMAR,58,RAJGARH,MADHYA PRADESH,Samata Samadhan Party,0,5th Pass,1869000.0,0.7063,0.053,1,2,0,0.0943,4,0,M,0,9396.0,0.0075
12626,MOHSIN,30,RAJGARH,MADHYA PRADESH,IND,0,8th Pass,205000.0,0.7063,0.053,1,4,0,0.0943,4,0,M,0,2577.0,0.002
12631,SANJEY GUPTA,46,RAJGARH,MADHYA PRADESH,Sapaks Party,0,Graduate,2984373.0,0.7063,0.053,1,3,3,0.0943,4,0,M,0,1408.0,0.0011
9401,AMARDAS DESANI,52,RAJKOT,GUJARAT,IND,1,Post Graduate,8154624.0,0.7931,0.048,1,2,4,0.0045,1,0,M,0,1392.0,0.0012
9404,CHITRODA NATHALAL,59,RAJKOT,GUJARAT,IND,0,Graduate Professional,10130043.0,0.7931,0.048,1,2,3,0.0045,1,0,M,0,1169.0,0.001
11311,PARMAR VIJAY,48,RAJKOT,GUJARAT,BSP,4,12th Pass,535000.0,0.7931,0.048,3,3,2,0.0045,1,0,M,0,15388.0,0.0129
8495,KAGATHARA LALITBHAI,61,RAJKOT,GUJARAT,INC,2,Graduate,15476564.0,0.7931,0.048,3,1,3,0.0045,1,0,M,0,390238.0,0.3265
9402,JASPALSINH TOMAR,34,RAJKOT,GUJARAT,IND,0,Others,3748000.0,0.7931,0.048,1,4,0,0.0045,1,0,M,0,1596.0,0.0013000000000000002
